stem,content,style,params,raw_path,fin_path,content_path,edge_iou_raw,edge_iou_fin,delta_edge_iou,edge_density_raw,edge_density_fin,delta_edge_density,color_raw,color_fin,delta_color,lpips_raw_fin
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11126051186216641,0.06584666438220282,-0.04541384747996359,0.044840494791666664,0.06236606174045139,0.017525566948784724,42.23037828849345,43.37744640432039,1.14706811582694,0.5897045731544495
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10980839416058394,0.0649568552253116,-0.04485153893527234,0.04465908474392361,0.060095893012152776,0.015436808268229164,51.509507526581885,48.02753561547999,-3.481971911101894,0.5562154054641724
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11162013946875493,0.06410390698648791,-0.04751623248226702,0.04568142361111111,0.048288981119791664,0.0026075575086805525,29.290276492050243,34.20216935462191,4.911892862571666,0.6011593341827393
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11151857504043004,0.06398069876283423,-0.047537876277595814,0.04490492078993055,0.06161159939236111,0.01670667860243056,42.201409897384515,43.348168057441235,1.14675816005672,0.5904579758644104
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.1134835813412939,0.06339547491287272,-0.05008810642842118,0.045013427734375,0.059943305121527776,0.014929877387152776,51.52079609151678,48.00716234869428,-3.513633742822499,0.5562423467636108
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11259443003720826,0.06077926428406926,-0.051815165753139,0.04581875271267361,0.048070271809895836,0.0022515190972222238,29.28064794408618,34.17376622342781,4.893118279341632,0.6019302606582642
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers345,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers345_final.jpg,data\content\portrait2.jpg,0.04398007452234349,0.04164384038122071,-0.0023362341411227797,0.23008219401041666,0.1652611626519097,-0.06482103135850695,49.22291707082094,45.51459782281712,-3.708319248003818,0.527531087398529
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11391683204452656,0.06537933029579808,-0.04853750174872848,0.044962565104166664,0.06207105848524305,0.017108493381076388,42.21898455117212,43.33751517351548,1.118530622343357,0.5910680890083313
portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0026_edge0.12_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0026_edge0.12_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11197301080944622,0.0635715732675273,-0.04840143754191892,0.044316609700520836,0.06008572048611111,0.015769110785590276,51.512968088663115,47.97533609210676,-3.5376319965563567,0.5555986166000366
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11366083445491251,0.06270000206453744,-0.05096083239037508,0.04634263780381945,0.04944017198350695,0.0030975341796875,29.276243998460483,34.1284915479068,4.852247549446314,0.6042054295539856
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11199873626249633,0.06377445793504187,-0.04822427832745446,0.04571363661024305,0.06273396809895833,0.017020331488715276,42.23263091878731,43.33395493783696,1.101324019049649,0.5925987362861633
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.1103731241782654,0.06579573315768288,-0.04457739102058253,0.045216878255208336,0.0609283447265625,0.015711466471354164,51.517750155457335,48.02526297897672,-3.4924871764806156,0.5544435381889343
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11223381860887678,0.06255602109519938,-0.0496777975136774,0.04727003309461805,0.048592461480034724,0.0013224283854166713,29.282683590852567,34.099015110349676,4.816331519497108,0.6034176349639893
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers345,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers345_final.jpg,data\content\portrait2.jpg,0.04240312167070995,0.041663449908644075,-0.000739671762065873,0.2375420464409722,0.1680518256293403,-0.06949022081163192,49.195933972803886,45.50138294137151,-3.6945510314323755,0.5240418910980225
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11207033285749893,0.0660256986252134,-0.046044634232285525,0.045379638671875,0.0627407497829861,0.017361111111111105,42.220435276721076,43.32590285794912,1.1054675812280408,0.5891242027282715
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11193421231480223,0.06356972695620304,-0.04836448535859919,0.045386420355902776,0.060570610894097224,0.015184190538194448,51.547565176570366,48.03953078222318,-3.5080343943471846,0.5553654432296753
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11446077343160325,0.061269959153360566,-0.05319081427824269,0.04728359646267361,0.04938930935329861,0.002105712890625,29.27252728690049,34.12413971408177,4.85161242718128,0.6015991568565369
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11298509161260954,0.0652714239400598,-0.04771366767254974,0.045074462890625,0.062447441948784724,0.017372979058159724,42.22385812785789,43.34231667559613,1.1184585477382427,0.5912889838218689
portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.04_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.04_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11146381280609469,0.06343283582089553,-0.04803097698519916,0.045279608832465276,0.061225043402777776,0.0159454345703125,51.512754218424,47.96594320007702,-3.546811018346979,0.5587205290794373
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11231357467075107,0.06155690603166729,-0.05075666863908378,0.04651048448350695,0.0492401123046875,0.0027296278211805525,29.274680120514105,34.15563092578927,4.8809508052751625,0.6016071438789368
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11206701381027848,0.06346860808765227,-0.048598405722626206,0.045449150933159724,0.06222364637586805,0.01677449544270833,42.20646708616522,43.33254984919969,1.1260827630344679,0.5888041257858276
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11265010917030567,0.06321324885423704,-0.04943686031606863,0.045111762152777776,0.060892740885416664,0.015780978732638888,51.523034950824304,48.00439621805086,-3.5186387327734465,0.5575487017631531
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11237671586798768,0.062298783292218926,-0.05007793257576876,0.04611545138888889,0.04832119411892361,0.0022057427300347238,29.30084285091504,34.17556507403516,4.8747222231201235,0.6039310693740845
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11141205389657684,0.06417092966504583,-0.04724112423153101,0.044959174262152776,0.061981201171875,0.017022026909722224,42.21045132152578,43.317061131072826,1.1066098095470451,0.5932368636131287
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers345,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers345_final.jpg,data\content\portrait2.jpg,0.045321483478297495,0.041986727282228145,-0.0033347561960693495,0.2146267361111111,0.1650153266059028,-0.049611409505208315,54.822098923943365,47.99924344015921,-6.822855483784153,0.5125055909156799
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10988386627576646,0.06403334802409284,-0.04585051825167362,0.0449676513671875,0.06040785047743055,0.015440199110243052,51.509130572593605,47.99623199416807,-3.512898578425535,0.5567291975021362
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.1109820131828846,0.06148112677229289,-0.04950088641059171,0.046469794379340276,0.048609415690104164,0.002139621310763888,29.28699795624862,34.179837445935725,4.8928394896871055,0.6025134921073914
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.10887584773822301,0.06365603028664142,-0.04521981745158159,0.044501410590277776,0.062201605902777776,0.0177001953125,42.2008540220763,43.36938992064104,1.1685358985647412,0.5898098945617676
portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.08_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.08_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10991531003791749,0.06481191077984613,-0.04510339925807136,0.045049031575520836,0.060022989908854164,0.014973958333333329,51.50664124740436,48.02772664859927,-3.4789145988050905,0.5558253526687622
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers345,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers345,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers345_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers345_final.jpg,data\content\portrait2.jpg,0.0408581757837966,0.0458685182286151,0.0050103424448185024,0.2599266899956597,0.15472581651475695,-0.10520087348090276,39.88783310369867,39.009160738950776,-0.8786723647478922,0.5378764867782593
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11176168234741994,0.06209457063596354,-0.0496671117114564,0.046513875325520836,0.048500908745659724,0.001987033420138888,29.261417635435574,34.129342692321764,4.86792505688619,0.6021002531051636
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.95_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11289734948538119,0.06531842277249292,-0.04757892671288827,0.04503207736545139,0.0616607666015625,0.016628689236111112,42.199471207008976,43.33460611140347,1.1351349043944907,0.5902433395385742
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.95_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.95_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11121033108943536,0.06455833840143012,-0.04665199268800524,0.04445054796006945,0.0601043701171875,0.015653822157118052,51.51059656768734,48.015628519548855,-3.4949680481384817,0.5567485094070435
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.9_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11334424979251251,0.06196697895223291,-0.0513772708402796,0.046320597330729164,0.04788377549913195,0.0015631781684027832,29.27228903404451,34.131045479778535,4.858756445734027,0.6000251173973083
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.9_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11268982449759025,0.06510676059909086,-0.047583063898499395,0.04515245225694445,0.061881171332465276,0.01672871907552083,42.21577305161937,43.331434330900635,1.1156612792812624,0.590202271938324
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp0.9_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp0.9_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.11083772161795478,0.0641863891702735,-0.046651332447681285,0.04407077365451389,0.06013149685329861,0.016060723198784724,51.504143591643256,48.00391828175482,-3.5002253098884353,0.5564659833908081
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp1_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11092338537090851,0.06090639736260067,-0.05001698800830784,0.04577975802951389,0.04837375217013889,0.002593994140625,29.275662078507654,34.16650534380024,4.890843265292585,0.6023512482643127
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.6_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp1_cpm0.6_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.6_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.6_layers45_final.jpg,data\content\portrait2.jpg,0.11289880870874983,0.06612675801728189,-0.046772050691467934,0.04484727647569445,0.062159220377604164,0.017311943901909717,42.20919618161766,43.33378474222147,1.1245885606038044,0.5909585952758789
portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.8_layers45,portrait2,Matisse,sw17k_tv0.0034_edge0.12_fp1_cpm0.8_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.8_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.0034_edge0.12_fp1_cpm0.8_layers45_final.jpg,data\content\portrait2.jpg,0.10992215665112862,0.06488872540003679,-0.04503343125109183,0.044119940863715276,0.06033155653211805,0.016211615668402776,51.52690927672684,48.020509904950735,-3.506399371776105,0.5545125007629395
portrait2__Matisse__sw17k_tv0.003_edge0.04_fp0.95_cpm0.3_layers45,portrait2,Matisse,sw17k_tv0.003_edge0.04_fp0.95_cpm0.3_layers45,out\phase2\imgs\portrait2__Matisse__sw17k_tv0.003_edge0.04_fp0.95_cpm0.3_layers45_768.jpg,out\phase2\finals\portrait2__Matisse__sw17k_tv0.003_edge0.04_fp0.95_cpm0.3_layers45_final.jpg,data\content\portrait2.jpg,0.11304677566862216,0.06283444471886063,-0.05021233094976153,0.04676988389756945,0.049723307291666664,0.002953423394097217,29.28499430123189,34.177770867841076,4.892776566609186,0.6049631834030151
